Country Name,Country Code,Series Name,Series Code,1983 [YR1983],1984 [YR1984],1985 [YR1985],1986 [YR1986],1987 [YR1987],1988 [YR1988],1989 [YR1989],1990 [YR1990],1991 [YR1991],1992 [YR1992],1993 [YR1993],1994 [YR1994],1995 [YR1995],1996 [YR1996],1997 [YR1997],1998 [YR1998],1999 [YR1999],2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020],2021 [YR2021],2022 [YR2022],2023 [YR2023]
Sudan,SDN,"Labor force, total",SL.TLF.TOTL.IN,..,..,..,..,..,..,..,..,5653114,5760814,5886241,6072440,6290201,6515269,6695031,6872080,7061469,7273545,7475649,7663415,7850897,8056338,8296846,8567552,8851985,9128641,9396319,9606346,9759019,9943798,10162684,10453350,10804007,11164590,11559488,11955874,12312326,12568040,13019705,13450139,13589630
Sudan,SDN,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,3.26868598823273,4.08451949429759,3.39969812405664,3.22724790228886,2.55271311452935,3.55196512149772,..,4.81332473594827,4.99230134581934,4.38936351776834,4.92111842294319,3.89783506504326,1.66798422244204,1.26931409320392,0.954304906614448,2.37966073878893,4.00978609546617,4.79142088157686,2.94404491102975,3.27380035115994,2.25618439439824,5.78262016066383,3.31128145892401,3.64051219402659,4.0832306034626,4.97892177814511,5.45391875825013,..,..,..,..,..,2.71294023315842,2.27850721551928,3.28580390103889,1.77892402693237,1.63015149648972,0.978360320871545,0.915918757058143,..,..
Sudan,SDN,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00921958,0.015539144,0.034359945,0.050713575,0.087456552,0.385367666,0.691968805,1.870351663,3.636842279,6.187895382,15.43906617,26.34750105,37.39709613,46.55767523,53.62556885,72.79621939,78.66541133,76.84727423,75.11938953,73.19267695,70.61780648,70.41361876,71.66925335,76.36493565,79.19626937,75.55500225,73.96660858,..
Sudan,SDN,"Persistence to last grade of primary, total (% of cohort)",SE.PRM.PRSL.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,75.8235321044922,..,79.8657531738281,79.4307327270508,73.4452209472656,76.391487121582,83.8706588745117,75.1861190795898,84.5966033935547,..,..,..,..,..,..
Sudan,SDN,"Population ages 0-14, total",SP.POP.0014.TO,8803529,9016718,9198006,9394218,9586321,9726592,9882765,10077461,10260535,10420196,10588467,10798754,11004335,11182444,11349217,11496632,11650223,11826362,12007310,12195828,12385728,12566962,12752478,12973228,13240916,13541589,13868948,14209282,14545440,14884534,15236556,15615754,16024558,16449579,16894874,17357425,17825947,18299549,18758652,19185348,19583334
Sudan,SDN,"Population ages 15-64, total",SP.POP.1564.TO,9478028,9683913,9837334,9991450,10124152,10199023,10296037,10452501,10611383,10760542,10963924,11280903,11648982,12034494,12453818,12879721,13329170,13811387,14273212,14702421,15125396,15580380,16095021,16652535,17223504,17773461,18300639,18720308,19028889,19387074,19815370,20389848,21080645,21786379,22561585,23331283,24007879,24657520,25335228,26048486,26807499
Sudan,SDN,"Population ages 65 and above, total",SP.POP.65UP.TO,452438,465206,481857,501784,520059,528205,539908,560924,581793,599321,610860,623974,637286,645320,651337,652791,654768,661025,666731,672069,677854,684208,693078,707205,726743,750191,778569,810344,845295,888184,938778,997643,1065974,1141212,1223370,1310351,1398267,1483417,1563322,1640370,1718173
Sudan,SDN,Population growth (annual %),SP.POP.GROW,3.28472761808475,2.27895833492794,1.81665518839006,1.87930569589589,1.71039683271081,1.09766648080682,1.28674952805151,1.78038955394371,1.70566333632953,1.50971890053507,1.74407304866166,2.40893107478887,2.55250639227257,2.42481159995041,2.45109662763757,2.3231892056128,2.38850091216307,2.55963690837227,2.43590785577774,2.28583965848042,2.21912557576201,2.25392586427754,2.42945361033328,2.64703640708656,2.78996436965565,2.76377910390166,2.71626568948597,2.37468258916878,1.9944775499975,2.12762901437903,2.3357525902736,2.77449286124806,3.10751167131043,3.11054531285464,3.25461617065729,3.19148702209797,2.89358996893094,2.75677878454575,2.70104593999388,2.63061426078782,2.6001891699622
Sudan,SDN,"Population, total",SP.POP.TOTL,18733995,19165837,19517196,19887452,20230532,20453819,20718709,21090886,21453711,21780059,22163251,22703631,23290602,23862258,24454372,25029144,25634162,26298773,26947253,27570318,28188977,28831550,29540577,30332968,31191163,32065241,32948155,33739933,34419624,35159792,35990704,37003245,38171178,39377169,40679828,41999059,43232093,44440486,45657202,46874204,48109006
Sudan,SDN,Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.530070006847382,0.472770005464554,0.374830007553101,0.322470009326935,0.280800014734268,0.238250002264977,0.224999994039536,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Sudan,SDN,Scientific and technical journal articles,IP.JRN.ARTC.SC,..,..,..,..,..,..,..,..,..,..,..,..,..,68.87,71.1,88.03,61.99,69.06,63.18,71.94,86.49,100.9,104.82,100.71,134.57,146.7,189.14,235.62,276.12,246.97,323.49,222.8,250.01,366.88,317.03,387.92,381.11,378.39,..,..,..
Sudan,SDN,Urban population,SP.URB.TOTL,3915592,4197893,4476659,4773983,5079280,5367900,5678998,6034102,6401787,6774252,7120388,7305801,7507027,7703691,7907810,8106940,8316235,8545786,8770792,8988199,9204829,9429935,9677493,9953157,10251288,10555557,10870585,11164206,11429725,11724384,12059405,12466023,12937739,13435884,13981657,14549314,15103564,15666605,16250768,16854089,17483775
Sudan,SDN,Value lost due to electrical outages (% of sales for affected firms),IC.FRM.OUTG.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1.2,..,..,..,..,..,..,..,..,..
Thailand,THA,Gini index,SI.POV.GINI,..,..,..,..,..,43.8,..,45.3,..,47.9,..,43.5,..,42.9,..,41.5,43.1,42.8,..,41.9,..,42.5,..,41.8,39.8,40.3,39.6,39.4,37.5,39.3,37.8,37,36,36.9,36.4,36.4,34.9,35,34.9,..,..
Thailand,THA,Adolescents out of school (% of lower secondary school age),SE.SEC.UNER.LO.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,5.16050004959106,2.77415990829468,..,3.60108995437622,..,..,..,..,..,..,..,5.61600017547607,5.90500020980835,6.96000003814697,6.09000015258789,4.70800018310547,5.81599998474121,1.97599995136261
Thailand,THA,Average precipitation in depth (mm per year),AG.LND.PRCP.MM,1622,1622,1622,1622,1622,1622,1622,1622,1622,1622,1622,1622,1622,1622,1622,1622,1622,1622,1622,1622,1622,1622,1622,1622,1622,1622,1622,1622,1622,1622,1622,1622,1622,1622,1622,1622,1622,1622,..,..,..
Thailand,THA,"Central government debt, total (% of GDP)",GC.DOD.TOTL.GD.ZS,..,..,..,..,..,..,..,18.4477538501483,13.3655673362757,10.8789951587465,8.18624353670039,5.69321973711674,4.61009471231839,3.67349745742469,4.64152040948473,10.6698573854214,20.0057789155598,21.9645865139196,24.5783340358589,30.0703562721572,27.0460183720806,24.3963998008709,25.4581282780769,24.3806591494652,22.9934668319175,22.4502172623288,26.7791952036446,26.9008455437265,28.1319763006874,28.4447160238828,40.0618532889803,36.4966513241117,37.8688674193145,38.4894405797481,..,39.2491659155983,40.1403731171222,50.3227814999415,58.4795998866116,60.3498576793725,..
Thailand,THA,"Compulsory education, duration (years)",SE.COM.DURS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
Thailand,THA,Control of Corruption: Estimate,CC.EST,..,..,..,..,..,..,..,..,..,..,..,..,..,-0.361192047595978,..,-0.141035705804825,..,-0.230174466967583,..,-0.338848352432251,-0.196023553609848,-0.246132239699364,-0.206432834267616,-0.41343030333519,-0.40017232298851,-0.440627247095108,-0.3320132791996,-0.360339462757111,-0.353244036436081,-0.397404074668884,-0.372476398944855,-0.480519980192184,-0.555550456047058,-0.451497614383698,-0.445774883031845,-0.458018720149994,-0.471759527921677,-0.483637541532516,-0.478348255157471,-0.452194035053253,..
Thailand,THA,Electric power consumption (kWh per capita),EG.USE.ELEC.KH.PC,359.827341227701,391.967850255388,417.373753185595,447.149081680694,497.054250903801,553.444409776157,631.34153366162,726.636888514444,808.076810880026,907.058112345453,1018.32796484885,1111.34599704044,1248.60256235634,1378.20112093625,1406.82496946832,1355.55439055304,1355.21152040774,1445.45600466225,1502.13923379477,1613.70035274198,1707.61342968941,1818.40269089668,1903.01446217459,1989.92679757583,2060.17787426874,2080.50889315552,2071.80990424141,2271.44996720325,2244.04909672931,2396.93660613471,2462.92674865758,2483.5571470213,..,..,..,..,..,..,..,..,..
Thailand,THA,Electricity production from coal sources (% of total),EG.ELC.COAL.ZS,9.56724649978787,11.0207382039574,23.0259166161047,22.4339523404944,23.3770766438643,20.9462789551503,21.0634657541571,25.0203730532416,25.9778818372024,25.9466180952047,21.2973331020234,19.8533234050325,18.4558520534945,19.7101578326395,20.5436251689443,18.4826544663084,18.1965592687613,18.5179782656261,19.3985549697325,17.2795905075541,16.5571065881367,16.3886834172453,15.5238015991286,18.2417724985945,21.4593591764427,21.5511510859686,20.2393627774708,18.8356464939005,22.3147489278228,19.9960443037975,22.0793700159022,21.7783624646483,19.4543204320432,..,..,..,..,..,..,..,..
Thailand,THA,Expenditure on primary education (% of government expenditure on education),SE.XPD.PRIM.ZS,57.01065,58.51985,..,58.39584,58.56356,58.17268,57.04326,..,51.52028,49.54357,..,47.3683,45.45283,44.48079,30.42964,26.50846,..,32.22869,32.07042,..,..,30.96506,..,..,..,45.13959,46.13831,40.08495,50.4469,44.78126,41.106,..,..,..,..,..,..,..,..,..,..
Thailand,THA,Expenditure on secondary education (% of government expenditure on education),SE.XPD.SECO.ZS,24.0132,23.89136,..,24.10652,23.59825,24.11754,24.63525,..,22.48902,24.01842,..,24.64298,24.81096,26.4401,22.06466,27.07097,..,21.88651,20.5315,..,..,23.98801,..,..,..,14.26054,15.5976,28.61176,21.45284,28.62811,29.81499,..,..,..,..,..,..,..,..,..,..
Thailand,THA,Expenditure on tertiary education (% of government expenditure on education),SE.XPD.TERT.ZS,16.52201,17.04429,..,12.37452,13.06076,12.75729,13.36776,..,18.32085,20.18605,..,20.06257,21.52168,26.36125,21.32208,24.11521,..,20.30363,21.68781,..,..,20.61293,21.68546,23.7406,..,21.176,19.31806,16.50964,14.91674,14.41514,15.55332,..,..,..,..,..,..,..,..,..,..
Thailand,THA,GDP (constant 2015 US$),NY.GDP.MKTP.KD,79704364262.1512,84289302223.7249,88206428692.9568,93087620536.4652,101948580888.596,115495624611.618,129575125644.17,144044991708.439,156372737078.559,169012952179.513,182959758879.242,197591095927.872,213636116013.334,225710710647.58,219495596601.21,202739225305.456,212009086618.729,221454615181.944,229082063572.247,243168402250.2,260650370324.981,277043563911.345,288645146658.334,302984491694.587,319452158416.903,324964940636.733,322720673508.111,346967938038.265,349882927003.633,375224234353.836,385308369004.167,389101609925.933,401296238228.084,415081396923.293,432422173710.333,450682801200.339,460212749509.626,432369701127.278,439150043937.792,449965296578.7,458437321749.608
Thailand,THA,GDP (current US$),NY.GDP.MKTP.CD,40042798388.4951,41797647775.6238,38900711332.5373,43096773980.8569,50535446554.8769,61667253471.3736,72250748099.9762,85343190719.0107,98234714971.0612,111452746517.655,128889262951.157,146683778959.101,169278916592.843,183035237429.281,150180456565.728,113675596787.738,126669211778.94,126392224253.794,120296476180.402,134300904400.022,152280615245.887,172895685154.658,189318408468.595,221758296021.621,262942621455.053,291382982430.951,281710630187.319,341104766329.17,370818739623.622,397558325278.579,420333654592.547,407339040197.651,401296238228.084,413366349747.508,456356813536.764,506754208404.485,543976691793.886,500461898480.246,506256494297.34,495645210972.751,514944993833.578
Thailand,THA,Individuals using the Internet (% of population),IT.NET.USER.ZS,0,0,0,0,0,0,0,0,5.22E-05,0.000343725,0.013580966,0.038614321,0.074825338,0.115472136,0.360522185,1.091218985,2.426242432,3.689041279,5.556326121,7.531250335,9.299027238,10.67730332,15.02600436,17.16071472,20.03,18.2,20.1,22.4,23.66992562,26.46,28.94,34.89,39.31612674,47.50496562,52.89192934,56.81748093,66.65241946,77.84374066,85.26956666,87.97728101,..
Thailand,THA,"International tourism, number of arrivals",ST.INT.ARVL,..,..,..,..,..,..,..,..,..,..,..,..,6952000,7244000,7294000,7843000,8651000,9579000,10133000,10873000,10082000,11737000,11567000,13822000,14464000,14584000,14150000,15936000,19230000,22354000,26547000,24810000,29923000,32530000,35592000,38178000,39916000,..,..,..,..
Thailand,THA,"Labor force, total",SL.TLF.TOTL.IN,..,..,..,..,..,..,..,..,29754025,30431209,31090190,31715644,32441917,33148803,33854888,33973096,34134551,34800731,35667412,36214889,36730283,37474638,38143753,38276335,39112784,39500136,39613757,39447288,40871917,41198445,40085032,40209226,40201742,39942542,39798925,40229448,39952396,40206906,40356693,40907648,40813511
Thailand,THA,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,3.95335883490465,4.06443875433927,4.1891150023663,3.79532821598729,3.36138655753091,2.93350108988332,2.68466712260163,2.59425018891255,2.64502481409377,2.65742287815579,2.52482449877102,2.50238335344718,2.2737823729037,2.15152508135528,2.17392250470724,1.85636828124458,1.62379763252113,1.48823095007459,1.43378743887059,1.34994925105441,1.24212796855366,1.07980692728253,1.04822946909485,1.1011616129091,1.33969745170473,1.53268865982228,1.70375530197551,1.45480832875808,1.48670410042287,1.38141132916588,1.4039567766839,1.40663602187281,1.42658030230776,1.42166010284752,1.38976479830668,1.35692992388847,1.35138503031835,1.45451867637883,1.30612765710848,1.15764084576469,..
Thailand,THA,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,0,0,0,0.001592873,0.011208254,0.032882761,0.073514463,0.114475503,0.220234042,0.440091874,0.715792739,1.257947235,2.183979176,3.063599772,3.613604252,3.201797801,3.746479249,4.845670931,11.86176404,27.17095763,33.37129642,41.28780674,46.27713253,60.503253,79.27063763,91.84432107,97.25521206,105.0619397,112.714004,122.9260548,134.8819857,138.7860081,146.4441042,169.4859395,171.4147843,175.8777812,181.7670258,162.7043297,168.7823161,176.3169269,..
Thailand,THA,"Persistence to last grade of primary, total (% of cohort)",SE.PRM.PRSL.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,81.5191116333008,93.6392364501953,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,92.3106689453125,98.4965515136719,..,..,..,..,..,..
Thailand,THA,"Population ages 0-14, total",SP.POP.0014.TO,17575762,17468029,17341684,17203543,17054797,16899387,16753849,16570685,16376987,16211481,16062760,15958525,15887402,15817361,15716458,15586118,15412407,15171295,14903941,14664060,14447711,14248844,14051880,13850251,13669940,13513340,13361754,13168816,12937850,12720798,12534298,12379351,12232956,12083167,11936831,11792334,11641699,11483263,11313244,11127205,10931925
Thailand,THA,"Population ages 15-64, total",SP.POP.1564.TO,29369716,30376107,31385699,32388657,33384295,34373851,35327179,36308258,37266211,38154431,39014460,39820135,40570754,41287791,42010612,42715515,43388020,44047866,44691690,45296290,45852143,46349609,46804096,47265656,47745735,48211018,48646304,49062663,49465394,49823306,50092164,50262166,50354504,50413114,50431858,50371379,50247486,50092759,49897410,49663033,49411266
Thailand,THA,"Population ages 65 and above, total",SP.POP.65UP.TO,1725086,1792588,1867557,1949895,2040090,2137727,2242976,2349467,2456667,2573107,2698862,2831350,2966678,3105945,3262038,3443583,3642224,3847442,4054261,4262231,4477102,4712713,4965384,5203618,5411080,5603881,5805596,6039010,6309602,6612920,6952140,7319426,7706937,8110757,8529513,8964090,9418578,9899641,10390449,10906792,11458089
Thailand,THA,Population growth (annual %),SP.POP.GROW,2.01359068204077,1.96565304215407,1.91206082996462,1.85472617437628,1.80177055320883,1.75995233970907,1.69501299080711,1.65113029228015,1.56559113117418,1.4847464493733,1.45940132061581,1.43306172991375,1.38067186975788,1.31444344617537,1.28386365859915,1.23212241652259,1.1232036486235,0.994280693095973,0.920626978729791,0.895723403218221,0.859506057256063,0.821309424269957,0.778138864421305,0.753994284335371,0.761916078459878,0.74762381126891,0.718381364649211,0.671403303922798,0.645857450726443,0.644344612784471,0.607746276565484,0.548005164899527,0.475496516958531,0.443771939293856,0.411525980201064,0.323321354607029,0.252691237274251,0.235182865291138,0.175345074912752,0.133884527761643,0.145296511250275
Thailand,THA,"Population, total",SP.POP.TOTL,48670565,49636724,50594940,51542094,52479181,53410965,54324004,55228410,56099865,56939020,57776082,58610010,59424834,60211096,60989108,61745217,62442651,63066603,63649892,64222580,64776956,65311166,65821360,66319525,66826754,67328239,67813654,68270489,68712846,69157023,69578602,69960943,70294397,70607037,70898202,71127802,71307763,71475664,71601103,71697030,71801279
Thailand,THA,Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,0.119180001318455,0.102140001952648,..,0.248359993100166,0.244709998369217,0.252310007810593,0.23055000603199,0.245340004563332,0.23827999830246,0.218889996409416,0.232710003852844,0.200800001621246,0.203309997916222,0.234549999237061,..,0.361460000276566,..,0.441639989614487,0.479880005121231,0.616089999675751,0.778289973735809,1.00165998935699,1.11373996734619,1.14316999912262,1.32818996906281,1.20972001552582,..,..
Thailand,THA,Scientific and technical journal articles,IP.JRN.ARTC.SC,..,..,..,..,..,..,..,..,..,..,..,..,..,848,995.07,1179.17,1306.66,1667.73,1791.16,2144.38,2332.5,2744.93,3612.98,4419.72,4717.46,5457.17,6010.38,6751.11,7223.06,7553.29,7545.89,8125.58,8509.88,9542.97,10924.71,12604.82,13467.89,13963.09,..,..,..
Thailand,THA,Urban population,SP.URB.TOTL,13417988,13814893,14214648,14617853,15023740,15434167,15844682,16250407,16601633,16946761,17294692,17644544,17991463,18333677,18676085,19014440,19337865,19794084,20716767,21664845,22633716,23622396,24624429,25647750,26697288,27767512,28849963,29940706,30713268,31428409,32140444,32841765,33526210,34207697,34881915,35527626,36147331,36759934,37349283,37919842,38491230
Thailand,THA,Value lost due to electrical outages (% of sales for affected firms),IC.FRM.OUTG.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,4.1,..,..,..,..,..,..,..
United Arab Emirates,ARE,Gini index,SI.POV.GINI,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,32.5,..,..,..,..,26,..,..,..,..,..
United Arab Emirates,ARE,Adolescents out of school (% of lower secondary school age),SE.SEC.UNER.LO.ZS,..,..,..,..,..,..,..,..,23.0624408721924,19.9991493225098,15.425760269165,6.56472015380859,10.4106903076172,..,23.7337799072266,28.0283203125,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
United Arab Emirates,ARE,Average precipitation in depth (mm per year),AG.LND.PRCP.MM,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,..,..,..
